Column1,bit_num,problem,mode,seed,Objective value,Solving time,Problem,num_generators
637,2,327,scip_no_symmetry,2,-63773811547,211.315044,knapsack_clustered_n150000_k200_w[50_500]_v[1024_1048576]_noise4096_balanced1,0
639,2,327,scip_no_symmetry,3,-63773811547,211.90818,knapsack_clustered_n150000_k200_w[50_500]_v[1024_1048576]_noise4096_balanced1,0
640,2,327,scip_no_symmetry,4,-63773811547,200.73518,knapsack_clustered_n150000_k200_w[50_500]_v[1024_1048576]_noise4096_balanced1,0
638,2,328,scip_no_symmetry,0,-64167303287,428.31227,knapsack_clustered_n150000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced0,0
641,2,328,scip_no_symmetry,1,-64167303287,426.615657,knapsack_clustered_n150000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced0,0
643,2,328,scip_no_symmetry,2,-64167303287,432.986042,knapsack_clustered_n150000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced0,0
642,2,328,scip_no_symmetry,3,-64167303287,427.105521,knapsack_clustered_n150000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced0,0
644,2,328,scip_no_symmetry,4,-64167303287,415.417183,knapsack_clustered_n150000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced0,0
645,2,329,scip_no_symmetry,0,-62056855723,181.237697,knapsack_clustered_n150000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced1,0
646,2,329,scip_no_symmetry,1,-62056855723,187.779002,knapsack_clustered_n150000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced1,0
647,2,329,scip_no_symmetry,2,-62056855723,187.920135,knapsack_clustered_n150000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced1,0
648,2,329,scip_no_symmetry,3,-62056855723,186.570427,knapsack_clustered_n150000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced1,0
649,2,329,scip_no_symmetry,4,-62056855723,186.839117,knapsack_clustered_n150000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced1,0
650,2,330,scip_no_symmetry,0,-64321691340,61.976652,knapsack_clustered_n150000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced0,0
652,2,330,scip_no_symmetry,1,-64321690973,55.668541,knapsack_clustered_n150000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced0,0
651,2,330,scip_no_symmetry,2,-64321690973,55.750074,knapsack_clustered_n150000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced0,0
654,2,330,scip_no_symmetry,3,-64321691340,63.227369,knapsack_clustered_n150000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced0,0
653,2,330,scip_no_symmetry,4,-64321690973,56.435044,knapsack_clustered_n150000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced0,0
655,2,331,scip_no_symmetry,0,-62252367035,291.699982,knapsack_clustered_n150000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced1,0
